ActivityID,certification_name,slots_offered,volunteers_signed_up
139880,Trail Guide,5,4
139880,Trainee,1,0
139881,Trail Guide,6,6
139881,Trainee,1,0
139882,Trail Guide,5,5
139882,Trainee,1,0
139883,Trail Guide,5,2
139883,Trainee,1,0
139884,Trail Guide,5,3
139884,Trainee,1,0
139885,Trail Guide,6,5
139886,Trail Guide,4,4
139886,Trainee,1,0
139887,Trail Guide,4,2
139887,Trainee,1,0
139888,Trail Guide,4,2
139888,Trainee,1,0
139892,Trail Guide,3,3
139892,Trainee,1,0
139893,Trail Guide,4,4
139893,Trainee,1,0
139894,Trail Guide,3,1
139898,Volunteer Steward,4,3
139899,Staff,2,2
139899,Trail Guide,5,5
139900,Trail Guide,4,3
139900,Trainee,1,0
139901,Trail Guide,4,4
139901,Trainee,1,0
139902,Trail Guide,4,4
139902,Trainee,1,0
139903,Trail Guide,4,4
139903,Trainee,1,0
139904,Trail Guide,4,3
139904,Trainee,2,2
139905,Trail Guide,4,4
139905,Trainee,1,1
139906,Trail Guide,4,4
139906,Trainee,1,0
139907,Trail Guide,4,2
139907,Trainee,1,0
139908,Trail Guide,4,4
139908,Trainee,1,0
139909,Trail Guide,4,2
139909,Trainee,1,0
139910,Trail Guide,3,3
139910,Trainee,2,1
139911,Trail Guide,3,3
139911,Trainee,2,0
139920,Trail Guide,3,1
139921,Trail Guide,3,0
139922,Trail Guide,3,2
139924,Trail Guide,4,4
139924,Trainee,1,1
139925,Trail Guide,4,4
139925,Trainee,1,0
139926,Trail Guide,4,3
139926,Trainee,1,1
139927,Trail Guide,4,4
139927,Trainee,1,0
139930,Trail Guide,4,4
139930,Trainee,1,0
139931,Trail Guide,4,4
139931,Trainee,1,0
139932,Trail Guide,4,3
139932,Trainee,1,0
139933,Trail Guide,4,3
139947,Camera Trap,2,2
139948,Camera Trap,2,2
139961,Trail Guide,5,3
139963,Trail Guide,6,5
139964,Trail Guide,5,0
139969,Trail Guide,5,5
139969,Trainee,1,0
139970,Trail Guide,5,5
139970,Trainee,1,0
139971,Trail Guide,5,5
139971,Trainee,1,0
139972,Trail Guide,5,5
139972,Trainee,1,0
139973,Trail Guide,5,5
139973,Trainee,1,0
139974,Trail Guide,5,5
139974,Trainee,1,0
139975,Trail Guide,5,5
139975,Trainee,1,0
139976,Trail Guide,5,4
139976,Trainee,1,0
139977,Trail Guide,5,5
139977,Trainee,1,0
139978,Trail Guide,5,5
139978,Trainee,1,0
139979,Trail Guide,5,5
139979,Trainee,1,0
139980,Trail Guide,5,5
139980,Trainee,1,0
139981,Trail Guide,5,5
139981,Trainee,1,0
139982,Trail Guide,5,4
139982,Trainee,1,0
139983,Trail Guide,5,4
139983,Trainee,1,0
139984,Trail Guide,5,4
139984,Trainee,1,0
139985,Trail Guide,5,5
139985,Trainee,1,0
139986,Trail Guide,5,5
139986,Trainee,1,0
139987,Trail Guide,5,4
139987,Trainee,1,0
139988,Trail Guide,4,1
139988,Trainee,1,0
139989,Trail Guide,6,5
139990,Trail Guide,6,2
139990,Trainee,1,0
139991,Trail Guide,5,5
139991,Trainee,1,0
139992,Trail Guide,6,1
139993,Trail Guide,6,3
139993,Trainee,1,0
139994,Trail Guide,5,4
139994,Trainee,1,0
139998,Trail Guide,5,5
139998,Trainee,1,0
140000,Trail Guide,5,5
140000,Trainee,1,0
140003,Staff,1,0
140003,Trail Guide,5,4
140003,Trainee,1,0
140004,Staff,1,0
140004,Trail Guide,5,5
140004,Trainee,1,0
140005,Staff,1,0
140005,Trail Guide,5,5
140005,Trainee,1,0
140006,Trail Guide,5,5
140006,Trainee,1,0
140007,Trail Guide,5,3
140007,Trainee,1,0
140008,Trail Guide,4,4
140008,Trainee,1,1
140009,Trail Guide,4,4
140010,Trail Guide,5,5
140010,Trainee,1,0
140011,Trail Guide,5,5
140011,Trainee,1,0
140013,Trail Guide,5,4
140024,Trail Guide,5,5
140024,Trainee,1,0
140047,Trail Guide,5,5
140050,Trail Guide,4,4
140050,Trainee,1,0
140057,Trail Guide,5,5
140057,Trainee,1,0
140058,Trail Guide,5,5
140058,Trainee,1,0
140059,Trail Guide,5,5
140059,Trainee,1,0
140060,Trail Guide,5,5
140060,Trainee,1,0
140061,Trail Guide,5,5
140061,Trainee,1,1
140062,Trail Guide,5,5
140062,Trainee,1,0
140063,Trail Guide,5,4
140063,Trainee,1,0
140064,Trail Guide,5,5
140064,Trainee,1,0
140065,Trail Guide,5,4
140065,Trainee,1,0
140066,Trail Guide,5,5
140066,Trainee,1,0
140069,Trail Guide,5,5
140069,Trainee,1,0
140070,Trail Guide,5,5
140070,Trainee,1,0
140072,Trail Guide,5,5
140072,Trainee,1,0
140073,Trail Guide,5,5
140073,Trainee,1,1
140077,Trail Guide,4,4
140077,Trainee,1,0
140079,Trail Guide,5,5
140079,Trainee,1,0
140082,Staff,1,0
140082,Trail Guide,7,7
140083,Trail Guide,5,5
140083,Trainee,0,0
140085,Trail Guide,4,2
140085,Trainee,1,0
140086,Trail Guide,4,2
140086,Trainee,1,0
140087,Trail Guide,4,4
140087,Trainee,1,0
140088,Trail Guide,4,3
140088,Trainee,1,0
140089,Trail Guide,4,3
140089,Trainee,1,0
140090,Trail Guide,2,2
140092,Trail Guide,2,2
140093,Trail Guide,4,4
140093,Trainee,1,0
140094,Trail Guide,4,3
140094,Trainee,1,0
140097,Trail Guide,10,9
140097,Trainee,1,0
140098,Trail Guide,10,10
140098,Trainee,1,0
140099,Trail Guide,10,10
140099,Trainee,1,0
140100,Trail Guide,10,10
140100,Trainee,1,0
140101,Trail Guide,10,10
140101,Trainee,1,0
140102,Trail Guide,11,11
140102,Trainee,1,0
140103,Trail Guide,10,10
140103,Trainee,1,0
140104,Trail Guide,10,8
140104,Trainee,1,0
140105,Trail Guide,11,10
140105,Trainee,0,0
140106,Trail Guide,10,7
140106,Trainee,1,0
140107,Trail Guide,10,10
140107,Trainee,1,0
140108,Trail Guide,10,10
140108,Trainee,1,0
140109,Trail Guide,10,9
140109,Trainee,1,0
140132,Trail Guide,11,11
140132,Trainee,1,1
140148,Trail Guide,2,2
140148,Volunteer Steward,2,2
140149,Trail Guide,2,1
140149,Volunteer Steward,2,2
140150,Trail Guide,2,2
140150,Volunteer Steward,2,2
140151,Trail Guide,2,2
140151,Volunteer Steward,2,2
140152,Trail Guide,2,2
140152,Volunteer Steward,2,2
140153,Trail Guide,2,1
140153,Volunteer Steward,2,2
140164,Trail Guide,4,4
140164,Trainee,1,0
140165,Trail Guide,4,4
140165,Trainee,1,0
140167,Trail Guide,5,5
140167,Trainee,1,0
140171,Trail Guide,5,5
140171,Trainee,1,0
140172,Trail Guide,5,5
140172,Trainee,1,0
140173,Trail Guide,5,4
140173,Trainee,1,0
140174,Trail Guide,5,5
140174,Trainee,1,0
140175,Trail Guide,5,5
140175,Trainee,1,0
140176,Trail Guide,5,4
140176,Trainee,1,0
140177,Trail Guide,5,5
140177,Trainee,1,0
140178,Trail Guide,5,5
140178,Trainee,1,0
140179,Trail Guide,4,4
140179,Trainee,1,0
140180,Trail Guide,6,6
140180,Trainee,1,0
140181,Trail Guide,4,3
140181,Trainee,1,0
140182,Trail Guide,5,5
140182,Trainee,1,0
140183,Trail Guide,5,5
140183,Trainee,1,0
140184,Trail Guide,4,4
140184,Trainee,1,0
140185,Trail Guide,4,4
140185,Trainee,1,0
140186,Trail Guide,4,4
140186,Trainee,1,0
140187,Trail Guide,4,4
140187,Trainee,1,0
140190,Staff,1,1
140190,Volunteer Steward,12,8
140191,Volunteer Steward,12,9
140192,Volunteer Steward,12,8
140204,Staff,2,0
140204,Trail Guide,4,4
140204,Volunteer Steward,2,2
140207,Staff,2,0
140207,Trail Guide,4,3
140207,Volunteer Steward,2,2
140212,Staff,2,0
140212,Trail Guide,4,1
140212,Volunteer Steward,2,1
140213,Staff,2,0
140213,Trail Guide,4,3
140213,Volunteer Steward,2,2
140215,Staff,2,0
140215,Trail Guide,4,0
140215,Volunteer Steward,2,2
140216,Staff,2,0
140216,Trail Guide,4,3
140216,Volunteer Steward,2,2
140217,Staff,2,0
140217,Trail Guide,4,1
140217,Volunteer Steward,2,2
140219,Staff,2,0
140219,Trail Guide,4,3
140219,Volunteer Steward,2,2
140220,Staff,2,0
140220,Trail Guide,4,3
140220,Volunteer Steward,2,1
140221,Staff,2,0
140221,Trail Guide,4,1
140221,Volunteer Steward,2,2
140222,Staff,2,0
140222,Trail Guide,4,0
140222,Volunteer Steward,2,2
140223,Staff,2,0
140223,Trail Guide,4,0
140223,Volunteer Steward,2,2
140224,Staff,2,0
140224,Trail Guide,4,0
140224,Volunteer Steward,2,1
140225,Staff,2,0
140225,Trail Guide,4,3
140225,Volunteer Steward,2,0
140226,Staff,2,0
140226,Trail Guide,4,0
140226,Volunteer Steward,2,1
140228,Staff,2,0
140228,Trail Guide,4,0
140228,Volunteer Steward,2,2
140231,Staff,2,0
140231,Trail Guide,4,0
140231,Volunteer Steward,2,1
140238,Camera Trap,2,2
140239,Staff,3,0
140239,Trail Guide,12,5
140240,Staff,3,0
140240,Trail Guide,12,7
140241,Staff,3,1
140241,Trail Guide,12,4
140242,Volunteer Steward,2,2
140243,Camera Trap,2,2
140244,Volunteer Steward,2,2
140245,Camera Trap,2,2
140247,Invasive Control Team,6,6
140247,Staff,2,2
140256,Trail Guide,4,4
140256,Trainee,1,0
140257,Trail Guide,5,5
140257,Trainee,1,0
140258,Trail Guide,5,5
140258,Trainee,1,0
140259,Trail Guide,4,4
140259,Trainee,1,0
140260,Trail Guide,5,5
140260,Trainee,1,1
140261,Trail Guide,6,6
140261,Trainee,1,0
140262,Trail Guide,5,2
140262,Trainee,1,0
140263,Trail Guide,5,5
140263,Trainee,0,0
140264,Trail Guide,4,4
140264,Trainee,1,0
140266,Trail Guide,4,4
140266,Trainee,1,0
140267,Trail Guide,5,5
140267,Trainee,1,0
140268,Trail Guide,4,4
140268,Trainee,1,0
140269,Trail Guide,6,6
140270,Trail Guide,6,6
140272,Trail Guide,6,5
140282,Trail Guide,1,1
140282,Volunteer Steward,3,3
140283,Trail Guide,2,2
140283,Volunteer Steward,4,4
140284,Driver - Regular,3,1
140284,Trail Guide,1,0
140284,Volunteer Steward,4,2
140285,Trail Guide,5,5
140285,Trainee,1,0
140286,Trail Guide,4,4
140286,Trainee,1,0
140287,Trail Guide,5,5
140287,Trainee,1,0
140288,Trail Guide,5,5
140288,Trainee,1,0
140289,Trail Guide,4,4
140289,Trainee,1,1
140290,Trail Guide,4,4
140290,Trainee,1,0
140291,Trail Guide,5,5
140291,Trainee,1,0
140294,Trail Guide,6,6
140294,Trainee,1,0
140295,Trail Guide,6,6
140295,Trainee,1,0
140296,Trail Guide,7,7
140296,Trainee,1,0
140301,Trail Guide,4,2
140301,Trainee,1,0
140302,Trail Guide,4,1
140302,Trainee,4,1
140303,Trail Guide,4,2
140303,Trainee,1,0
140304,Trail Guide,4,2
140304,Trainee,1,0
140305,Trail Guide,4,3
140305,Trainee,1,0
140306,Trail Guide,4,1
140306,Trainee,1,0
140312,Trail Guide,4,4
140312,Trainee,1,0
140313,Trail Guide,5,5
140313,Trainee,1,0
140314,Trail Guide,4,5
140314,Trainee,0,0
140315,Trail Guide,5,5
140315,Trainee,1,0
140316,Trail Guide,6,6
140316,Trainee,0,0
140317,Trail Guide,5,5
140317,Trainee,1,0
140318,Trail Guide,4,4
140318,Trainee,1,0
140319,Trail Guide,4,3
140319,Trainee,1,0
140320,Trail Guide,5,5
140320,Trainee,1,0
140324,Trail Guide,4,4
140324,Trainee,1,0
140328,Trail Guide,4,2
140328,Trainee,1,0
140330,Trail Guide,5,4
140330,Trainee,1,0
140331,Trail Guide,4,3
140331,Trainee,1,0
140334,Trail Guide,5,5
140334,Trainee,1,1
140336,Trail Guide,5,2
140336,Trainee,1,0
140339,Trail Guide,6,3
140339,Trainee,1,0
140340,Trail Guide,6,6
140340,Trainee,1,0
140341,Trail Guide,7,6
140341,Trainee,1,0
140343,Trail Guide,7,7
140343,Trainee,1,0
140344,Trail Guide,6,6
140344,Trainee,1,0
140345,Trail Guide,5,6
140345,Trainee,1,0
140346,Trail Guide,6,6
140346,Trainee,1,0
140347,Trail Guide,5,5
140347,Trainee,1,0
140348,Trail Guide,4,4
140348,Trainee,1,0
140349,Trail Guide,4,4
140349,Trainee,1,0
140350,Trail Guide,4,4
140350,Trainee,1,0
140352,Trail Guide,5,2
140352,Trainee,1,0
140353,Trail Guide,4,3
140353,Trainee,1,0
140354,Trail Guide,4,4
140354,Trainee,1,0
140356,Trail Guide,5,5
140356,Trainee,1,0
140357,Trail Guide,5,5
140357,Trainee,1,0
140358,Trail Guide,5,5
140358,Trainee,1,0
140359,Trail Guide,5,4
140359,Trainee,0,0
140360,Trail Guide,5,5
140360,Trainee,0,0
140361,Trail Guide,4,1
140361,Trainee,1,0
140362,Trail Guide,4,3
140362,Trainee,1,0
140363,Trail Guide,4,4
140363,Trainee,1,0
140364,Trail Guide,4,1
140364,Trainee,1,0
140365,Trail Guide,4,4
140365,Trainee,1,1
140369,Trail Guide,5,5
140369,Trainee,0,0
140371,Trail Guide,5,5
140371,Trainee,0,0
140372,Trail Guide,5,5
140372,Trainee,1,0
140373,Trail Guide,4,2
140373,Trainee,1,0
140374,Trail Guide,4,3
140374,Trainee,1,0
140375,Trail Guide,4,2
140375,Trainee,1,0
140380,Trail Guide,4,3
140380,Trainee,1,1
140382,Trail Guide,4,2
140382,Trainee,1,1
140383,Trail Guide,4,2
140383,Trainee,0,0
140384,Trail Guide,4,4
140384,Trainee,0,0
140385,Trail Guide,4,4
140385,Trainee,1,0
140386,Trail Guide,4,4
140386,Trainee,1,0
140387,Trail Guide,4,4
140387,Trainee,0,0
140388,Trail Guide,4,4
140388,Trainee,0,0
140389,Trail Guide,5,5
140389,Trainee,1,0
140390,Trail Guide,4,4
140390,Trainee,1,0
140391,Trail Guide,4,4
140391,Trainee,1,1
140394,Trail Guide,3,1
140394,Trainee,1,0
140395,Trail Guide,3,1
140395,Trainee,1,0
140396,Trail Guide,3,1
140396,Trainee,1,0
140397,Trail Guide,3,1
140397,Trainee,1,0
140400,Trail Guide,5,5
140400,Trainee,0,0
140410,Invasive Control Team,2,2
140410,Trail Guide,2,1
140411,Invasive Control Team,2,1
140411,Trail Guide,2,0
140412,Invasive Control Team,2,2
140412,Trail Guide,2,2
140413,Invasive Control Team,3,3
140413,Staff,2,0
140413,Trail Guide,2,2
140414,Staff,1,0
140414,Trail Guide,4,4
140414,Trainee,1,0
140415,Trail Guide,5,3
140415,Trainee,1,0
140416,Invasive Control Team,4,2
140416,Staff,2,0
140416,Trail Guide,2,1
140417,Trail Guide,4,4
140417,Trainee,0,0
140419,Trail Guide,4,4
140419,Trainee,1,0
140420,Invasive Control Team,3,3
140420,Staff,2,1
140420,Trail Guide,2,1
140421,Staff,1,0
140421,Trail Guide,3,3
140421,Trainee,1,0
140422,Trail Guide,5,5
140422,Trainee,1,0
140432,Staff,2,2
140432,Trail Guide,6,5
140434,Trail Guide,6,1
140438,Staff,2,1
140438,Trail Guide,4,1
140439,Trail Guide,3,2
140439,Trainee,2,0
140440,Trail Guide,4,1
140440,Trainee,2,0
140476,Trail Guide,4,4
140536,Trail Guide,5,4
140536,Trainee,1,0
140541,Trail Guide,3,3
140541,Trainee,1,0
140543,Trail Guide,4,3
140543,Trainee,1,0
140556,Trail Guide,4,4
140556,Trainee,1,0
140557,Trail Guide,4,4
140557,Trainee,1,1
140562,Trail Guide,4,4
140562,Trainee,1,0
140563,Trail Guide,4,3
140563,Trainee,1,0
140564,Trail Guide,4,2
140564,Trainee,1,0
140565,Trail Guide,4,2
140565,Trainee,1,0
140567,Trail Guide,6,6
140567,Trainee,1,0
140568,Trail Guide,5,5
140568,Trainee,1,0
140569,Trail Guide,5,5
140569,Trainee,1,0
140690,Camera Trap,2,2
140692,Camera Trap,2,1
140693,Camera Trap,2,2
140695,Trail Guide,6,6
140695,Trainee,1,0
140698,Trail Guide,5,5
140698,Trainee,1,0
140700,Trail Guide,5,4
140700,Trainee,0,0
140701,Trail Guide,5,3
140701,Trainee,0,0
140702,Trail Guide,6,5
140702,Trainee,1,0
140737,Trail Guide,5,5
140738,Trail Guide,5,5
140739,Trail Guide,5,5
140741,Staff,1,4
140741,Trail Guide,2,2
140745,Trail Guide,1,1
140745,Volunteer Steward,2,2
140746,Trail Guide,1,1
140746,Volunteer Steward,2,2
140747,Docent,5,0
140747,OC Parks Volunteer,5,0
140747,Trail Guide,5,0
140748,Docent,5,1
140748,OC Parks Volunteer,5,0
140748,Trail Guide,5,0
140749,Trail Guide,5,4
140749,Trainee,1,0
140750,Trail Guide,5,5
140750,Trainee,1,0
140751,Trail Guide,5,5
140751,Trainee,1,0
140752,Trail Guide,5,5
140752,Trainee,1,0
140753,Trail Guide,5,5
140753,Trainee,1,0
140754,Trail Guide,5,5
140754,Trainee,1,0
140755,Trail Guide,5,5
140755,Trainee,1,0
140756,Trail Guide,5,5
140756,Trainee,1,0
140757,Trail Guide,5,5
140757,Trainee,1,0
140758,Trail Guide,5,3
140758,Trainee,1,0
140759,Trail Guide,5,4
140759,Trainee,1,0
140760,Trail Guide,5,4
140760,Trainee,1,0
140761,Trail Guide,5,5
140761,Trainee,1,0
140762,Trail Guide,5,5
140762,Trainee,1,0
140763,Trail Guide,5,5
140763,Trainee,1,0
140764,Trail Guide,5,5
140764,Trainee,1,0
140765,Trail Guide,5,5
140765,Trainee,1,0
140766,Trail Guide,5,5
140766,Trainee,1,0
140767,Trail Guide,5,5
140767,Trainee,1,0
140768,Trail Guide,5,5
140768,Trainee,1,0
140769,Trail Guide,5,4
140769,Trainee,1,0
140770,Trail Guide,5,5
140770,Trainee,1,0
140773,Trail Guide,5,5
140773,Trainee,1,0
140774,Trail Guide,5,5
140774,Trainee,1,0
140775,Trail Guide,5,5
140775,Trainee,1,0
140777,Trail Guide,1,1
140777,Volunteer Steward,2,1
140778,Trail Guide,4,4
140778,Trainee,0,0
140779,Trail Guide,4,4
140779,Trainee,1,1
140783,Staff,2,0
140783,Trail Guide,6,5
140786,Trail Guide,5,5
140786,Trainee,1,0
140788,Volunteer Steward,2,2
140789,Volunteer Steward,2,2
140790,Volunteer Steward,2,2
140791,Volunteer Steward,2,2
140792,Camera Trap,2,2
140793,Camera Trap,2,2
140795,Camera Trap,2,2
140796,Camera Trap,2,2
140797,Camera Trap,2,2
140798,Camera Trap,2,2
140799,Camera Trap,2,2
140800,Camera Trap,2,2
140801,Camera Trap,2,2
140802,Camera Trap,2,2
140803,Camera Trap,2,2
140807,Trail Guide,1,0
140807,Volunteer Steward,2,2
140808,Trail Guide,1,1
140808,Volunteer Steward,2,2
140810,Trail Guide,1,0
140810,Volunteer Steward,3,2
140813,Trail Guide,1,1
140813,Volunteer Steward,2,2
140814,Staff,3,0
140814,Trail Guide,4,4
140815,Trail Guide,1,1
140816,Trail Guide,1,1
140816,Volunteer Steward,2,2
140832,Trail Guide,5,5
140832,Trainee,1,1
140833,Trail Guide,5,5
140833,Trainee,1,0
140834,Staff,1,1
140834,Trail Guide,5,5
140834,Trainee,1,0
140839,Staff,1,0
140839,Trail Guide,3,1
140839,Volunteer Steward,2,1
140843,Staff,3,2
140843,Trail Guide,3,1
140843,Volunteer Steward,2,2
140845,Staff,1,0
140845,Trail Guide,3,2
140845,Volunteer Steward,2,2
140846,Staff,1,0
140846,Trail Guide,3,1
140846,Volunteer Steward,2,2
140847,Staff,1,0
140847,Trail Guide,3,2
140847,Volunteer Steward,2,2
140849,Staff,1,0
140849,Trail Guide,3,1
140849,Volunteer Steward,2,2
140850,Staff,1,0
140850,Trail Guide,3,1
140850,Volunteer Steward,2,2
140851,Staff,1,0
140851,Trail Guide,3,1
140851,Volunteer Steward,2,2
140853,Staff,1,2
140853,Trail Guide,3,1
140853,Volunteer Steward,2,2
140854,Staff,1,0
140854,Trail Guide,3,2
140854,Volunteer Steward,2,2
140855,Staff,1,1
140855,Trail Guide,3,0
140855,Volunteer Steward,2,2
140898,Trail Guide,4,4
140898,Trainee,1,0
140933,Driver - Diesel,1,1
140933,Staff,1,1
140968,Camera Trap,2,2
140969,Camera Trap,2,2
141037,Trail Guide,6,6
141043,Trail Guide,4,1
141043,Trainee,2,2
141055,Trail Guide,4,2
141055,Trainee,1,1
141056,Trail Guide,3,3
141056,Trainee,2,1
141064,Fire Watch,3,3
141064,OC Parks Trainee,8,5
141064,Trail Guide,3,1
141064,Trainee,7,5
141087,Docent,10,7
141087,OC Parks Volunteer,5,1
141087,Trail Guide,10,10
141087,Trainee,1,1
141134,Trail Guide,3,3
141136,Trail Guide,5,5
141136,Trainee,1,1
141152,Volunteer Steward,1,1
141155,Trail Guide,3,1
141166,Driver - Diesel,2,2
141166,Driver - Regular,2,1
141166,Staff,3,0
141166,Trail Guide,14,7
141169,Staff,1,0
141169,Trail Guide,2,1
141169,Trainee,10,8
141174,Trail Guide,5,5
141174,Trainee,1,0
141176,Staff,2,2
141176,Trail Guide,5,5
141176,Trainee,1,0
141177,Trail Guide,7,5
141177,Trainee,1,0
141191,Trail Guide,5,5
141191,Trainee,1,1
141196,Trail Guide,4,3
141196,Trainee,1,1
141205,Trail Guide,2,2
141316,Trail Guide,5,4
141316,Trainee,1,1
141318,Trail Guide,5,4
141318,Trainee,1,0
141390,Staff,2,2
141390,Trail Guide,6,3
141392,Trail Guide,3,1
141393,Trail Guide,3,2
141394,Trail Guide,3,2
141439,Camera Trap,2,2
141440,Camera Trap,2,2
141441,Camera Trap,2,2
141453,Staff,1,0
141453,Trail Guide,2,2
141453,Trainee,1,0
141454,Staff,1,0
141454,Trail Guide,2,2
141454,Trainee,1,0
141455,Staff,1,0
141455,Trail Guide,2,1
141455,Trainee,1,0
141491,Invasive Control Team,3,3
141491,Staff,1,0
141491,Volunteer Steward,2,1
141585,Trail Guide,4,4
141585,Trainee,1,0
141587,Trail Guide,4,4
141587,Trainee,2,2
141607,Trail Guide,6,6
141607,Trainee,0,0
141609,Trail Guide,5,4
141609,Trainee,0,0
141625,Trail Guide,6,1
141757,Staff,2,2
141757,Trail Guide,4,4
141759,Staff,1,1
141759,Trail Guide,4,4
141760,Staff,1,1
141760,Trail Guide,3,3
141764,Staff,2,2
141764,Trail Guide,6,5
141765,Trail Guide,4,3
141765,Trainee,1,0
141766,Trail Guide,4,4
141766,Trainee,1,0
141767,Trail Guide,4,1
141767,Volunteer Steward,4,4
141768,Trail Guide,4,1
141768,Volunteer Steward,4,0
141769,Trail Guide,4,1
141769,Volunteer Steward,4,2
141770,Trail Guide,4,3
141770,Volunteer Steward,4,1
141771,Trail Guide,4,0
141771,Volunteer Steward,4,2
141772,Trail Guide,4,3
141772,Volunteer Steward,4,1
141787,Trail Guide,6,6
141787,Trainee,0,0
141788,Staff,1,0
141788,Volunteer Steward,1,1
141826,Trail Guide,6,1
141827,Trail Guide,4,4
141827,Trainee,1,0
141834,Trail Guide,3,2
141893,Staff,3,2
141893,Trail Guide,16,16
141893,Trainee,1,1
141952,Staff,3,3
141952,Trail Guide,5,3
141959,Staff,1,0
141959,Trail Guide,3,3
142000,Staff,1,0
142000,Trail Guide,3,0
142000,Volunteer Steward,2,1
142001,Staff,1,0
142001,Trail Guide,3,0
142001,Volunteer Steward,2,1
142032,Volunteer Steward,3,3
142045,Trail Guide,5,4
142045,Trainee,1,0
142048,Driver - Regular,1,1
142048,Staff,1,0
142048,Trail Guide,3,2
142049,Driver - Regular,1,0
142049,Staff,1,0
142049,Trail Guide,3,1
142052,Driver - Regular,1,0
142052,Staff,1,0
142052,Trail Guide,3,3
142053,Driver - Regular,1,1
142053,Staff,1,0
142053,Trail Guide,3,3
142054,Trail Guide,1,1
142054,Volunteer Steward,1,1
142057,Trail Guide,1,1
142091,Camera Trap,2,2
142092,Camera Trap,2,2
142093,Camera Trap,2,2
142329,Trail Guide,8,5
142331,Trail Guide,5,0
142331,Trainee,3,0
142331,Volunteer Steward,10,3
142332,Trail Guide,5,0
142332,Trainee,3,0
142332,Volunteer Steward,10,6
142333,Trail Guide,5,1
142333,Trainee,3,0
142333,Volunteer Steward,10,5
142334,Trail Guide,5,2
142334,Trainee,3,0
142334,Volunteer Steward,10,2
142335,Trail Guide,5,2
142335,Trainee,3,0
142335,Volunteer Steward,10,3
142336,Trail Guide,5,2
142336,Trainee,3,0
142336,Volunteer Steward,10,4
142337,Trail Guide,5,1
142337,Trainee,3,0
142337,Volunteer Steward,10,5
142338,Trail Guide,5,0
142338,Trainee,3,0
142338,Volunteer Steward,10,5
142339,Trail Guide,5,1
142339,Trainee,3,0
142339,Volunteer Steward,10,5
142340,Trail Guide,5,0
142340,Trainee,3,0
142340,Volunteer Steward,10,4
142341,Trail Guide,5,1
142341,Trainee,3,0
142341,Volunteer Steward,10,4
142343,Volunteer Steward,4,2
142397,Staff,1,0
142397,Volunteer Steward,5,3
142422,Trail Guide,3,2
142423,Trail Guide,3,2
142424,Trail Guide,3,3
142518,Trail Guide,3,3
142519,Trail Guide,3,3
142520,Trail Guide,3,3
142535,Docent,2,2
142535,Staff,2,1
142535,Trail Guide,3,0
142645,Invasive Control Team,3,1
142645,Staff,1,0
142645,Volunteer Steward,2,0
142646,Invasive Control Team,3,3
142646,Staff,1,0
142646,Volunteer Steward,2,2
142647,Staff,5,3
142647,Trail Guide,10,1
142648,Invasive Control Team,3,3
142648,Staff,1,0
142648,Volunteer Steward,2,2
142650,Staff,3,1
142650,Trail Guide,7,2
142652,Trail Guide,3,2
142653,Trail Guide,3,4
142654,Trail Guide,3,3
142656,Restoration Team,2,0
142656,Trail Guide,1,0
142656,Volunteer Steward,2,0
142671,Invasive Control Team,3,2
142671,Staff,2,0
142671,Trail Guide,2,1
142682,Volunteer Steward,12,5
142683,Staff,3,0
142683,Trail Guide,12,1
142707,Trail Guide,7,5
142709,Camera Trap,2,2
142711,Volunteer Steward,2,2
142712,Trail Guide,6,1
142713,Driver - Regular,1,1
142713,Staff,1,0
142713,Trail Guide,3,3
142714,Driver - Regular,1,1
142714,Staff,1,0
142714,Trail Guide,3,1
142715,Trail Guide,15,15
142715,Trainee,1,1
142717,Trail Guide,9,8
142717,Trainee,1,1
142718,Trail Guide,8,5
142718,Trainee,2,0
142730,Staff,1,1
142730,Trail Guide,4,4
142730,Trainee,1,0
142732,Trail Guide,5,4
142798,Driver - Regular,1,0
142798,Staff,1,0
142798,Trail Guide,3,3
142799,Driver - Regular,1,0
